Class,Method/Variable,Inferred Type,Original Type,Source Code,Comments
Object,storage_encrypt_channel_id,"(Number, Number) -> String","(Number, Number) -> String","def storage_encrypt_channel_id(storage_id, channel_id)
  storage_id = storage_id.to_i
  raise ArgumentError, ""`storage_id` must be an integer > 0"" unless storage_id > 0
  channel_id = channel_id.to_i
  raise ArgumentError, ""`channel_id` must be an integer > 0"" unless channel_id > 0
  Base64.urlsafe_encode64(storage_encrypt(""#{storage_id}:#{channel_id}"")).tr('=', '')
end"
Object,storage_decrypt_channel_id,"((String and [ length: () -> XXX ])) -> [XXX, XXX]","(Number) -> [Number, Number]","def storage_decrypt_channel_id(encrypted)
  raise ArgumentError, ""`encrypted` must be a string"" unless encrypted.is_a? String
  # pad to a multiple of 4 characters to make a valid base64 string.
  encrypted += '=' * ((4 - encrypted.length % 4) % 4)
  storage_id, channel_id = storage_decrypt(Base64.urlsafe_decode64(encrypted)).split(':').map(&:to_i)
  raise ArgumentError, ""`storage_id` must be an integer > 0"" unless storage_id > 0
  raise ArgumentError, ""`channel_id` must be an integer > 0"" unless channel_id > 0
  [storage_id, channel_id]
end"
Object,user_storage_ids_table,"() -> Table<{ id: Number, user_id: Number, __selected: nil, __last_joined: :user_storage_ids, __all_joined: :user_storage_ids, __orm: false }>",() -> ``Sequel::Mysql2::Database.gen_output_type(RDL::Type::SingletonType.new(:user_storage_ids))``,"def user_storage_ids_table
  PEGASUS_DB[:user_storage_ids]
end"
DashboardSection,@row,"({ id: Number, user_id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), code: String, script_id: Number, course_id: Number, grade: String, login_type: String, deleted_at: (DateTime or Time), stage_extras: (false or true), section_type: String, first_activity_at: (DateTime or Time), pairing_allowed: (false or true), sharing_disabled: (false or true), hidden: (false or true) } or { id: Number, user_id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), code: String, script_id: Number, course_id: Number, grade: String, login_type: String, deleted_at: (DateTime or Time), stage_extras: (false or true), section_type: String, first_activity_at: (DateTime or Time), pairing_allowed: (false or true), sharing_disabled: (false or true), hidden: (false or true), student_user_id: Number, section_id: Number, studio_person_id: Number, email: String, parent_email: String, encrypted_password: String, reset_password_token: String, reset_password_sent_at: (DateTime or Time), remember_created_at: (DateTime or Time), sign_in_count: Number, current_sign_in_at: (DateTime or Time), last_sign_in_at: (DateTime or Time), current_sign_in_ip: String, last_sign_in_ip: String, username: String, provider: String, uid: String, admin: (false or true), gender: String, locale: String, birthday: Date, user_type: String, school: String, full_address: String, school_info_id: Number, total_lines: Number, secret_picture_id: Number, active: (false or true), hashed_email: String, purged_at: (DateTime or Time), secret_words: String, properties: String, invitation_token: String, invitation_created_at: (DateTime or Time), invitation_sent_at: (DateTime or Time), invitation_accepted_at: (DateTime or Time), invitation_limit: Number, invited_by_id: Number, invited_by_type: String, invitations_count: Number, terms_of_service_version: Number, urm: (false or true), races: String, primary_contact_info_id: Number } or { id: Number, user_id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), code: String, script_id: Number, course_id: Number, grade: String, login_type: String, deleted_at: (DateTime or Time), stage_extras: (false or true), section_type: String, first_activity_at: (DateTime or Time), pairing_allowed: (false or true), sharing_disabled: (false or true), hidden: (false or true), studio_person_id: Number, email: String, parent_email: String, encrypted_password: String, reset_password_token: String, reset_password_sent_at: (DateTime or Time), remember_created_at: (DateTime or Time), sign_in_count: Number, current_sign_in_at: (DateTime or Time), last_sign_in_at: (DateTime or Time), current_sign_in_ip: String, last_sign_in_ip: String, username: String, provider: String, uid: String, admin: (false or true), gender: String, locale: String, birthday: Date, user_type: String, school: String, full_address: String, school_info_id: Number, total_lines: Number, secret_picture_id: Number, active: (false or true), hashed_email: String, purged_at: (DateTime or Time), secret_words: String, properties: String, invitation_token: String, invitation_created_at: (DateTime or Time), invitation_sent_at: (DateTime or Time), invitation_accepted_at: (DateTime or Time), invitation_limit: Number, invited_by_id: Number, invited_by_type: String, invitations_count: Number, terms_of_service_version: Number, urm: (false or true), races: String, primary_contact_info_id: Number })","{ id: Number, user_id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), code: String, deleted_at: (DateTime or Time), login_type: String, script_id: Number, login_method: Number, grade: String, admin_code: String, stage_extras: (false or true), pairing_allowed: (false or true), hidden: (false or true), course_id: Number, sharing_disabled: (false or true), student_user_id: Number, section_id: Number, email: String, encrypted_password: String, reset_password_token: String, reset_password_sent_at: (DateTime or Time), remember_created_at: (DateTime or Time), sign_in_count: Number, current_sign_in_at: (DateTime or Time), last_sign_in_at: (DateTime or Time), current_sign_in_ip: String, last_sign_in_ip: String, username: String, provider: String, uid: String, admin: (false or true), gender: String, language: String, birthday: Date, parent_email: String, hashed_email: String, properties: String, user_type: String, school: String, full_address: String, address: String, city: String, state: String, zip: String, lat: Number, lon: Number, total_lines: Number, secret_words: String, secret_picture_id: Number, secret_word_1_id: Number, secret_word_2_id: Number }",
DashboardSection,@script,"{ id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), wrapup_video_id: Number, hidden: (false or true), user_id: Number, login_required: (false or true), properties: String, new_name: String, family_name: String }","{ id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), wrapup_video_id: Number, hidden: (false or true), user_id: Number, login_required: (false or true), properties: String, new_name: String, family_name: String }",
DashboardSection,@@script_cache,"([ []: (String) -> XXX ] and [ []=: (String, Array<XXX>) -> XXX ] and [ key?: (String) -> XXX ])","Hash<String, Array<{ id: Number, name: String, category: String, script_name: String, position: Number, category_priority: Number }>>",
DashboardSection,add_student,(([ []: (:admin) -> XXX ] and [ []: (:age) -> XXX ] and [ []: (:birthday) -> XXX ] and [ []: (:gender) -> XXX ] and [ []: (:id) -> XXX ] and [ []: (:name) -> XXX ] and [ []: (:sharing_disabled) -> XXX ])) -> Number,"({ name: String, age: Number, gender: String, birthday: Date, sharing_disabled: (false or true), id: Number, admin: (false or true) }) -> Number","def add_student(student)
    student_id = student[:id] || DashboardStudent.create(student)
    return nil unless student_id
    return nil if student[:admin]

    time_now = DateTime.now

    existing_follower = Dashboard.db[:followers].where(section_id: @row[:id], student_user_id: student_id).first
    if existing_follower
      Dashboard.db[:followers].where(id: existing_follower[:id]).update(deleted_at: nil, updated_at: time_now)
      return student_id
    end

    Dashboard.db[:followers].insert(
      {
        section_id: @row[:id],
        student_user_id: student_id,
        created_at: time_now,
        updated_at: time_now
      }
    )
    student_id
  end"
DashboardSection,add_students,([ map: () {(XXX) -> XXX} -> XXX ]) -> XXX,"(Array<{ name: String, age: Number, gender: String, birthday: Date, sharing_disabled: (false or true), id: Number, admin: (false or true) }>) -> Array<Number>","def add_students(students)
    student_ids = students.map {|i| add_student(i)}.compact
    DashboardUserScript.assign_script_to_users(@row[:script_id], student_ids) if @row[:script_id] && !student_ids.blank?
    return student_ids
  end"
DashboardSection,remove_student,(Number) -> (false or true),(Number) -> (false or true),"def remove_student(student_id)
    # BUGBUG: Need to detect ""sponsored"" accounts and disallow delete.

    rows_deleted = Dashboard.db[:followers].
      where(section_id: @row[:id], student_user_id: student_id, deleted_at: nil).
      update(deleted_at: DateTime.now)
    rows_deleted > 0
  end"
DashboardSection,script,"() -> { id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), wrapup_video_id: Number, hidden: (false or true), user_id: Number, login_required: (false or true), properties: String, new_name: String, family_name: String }","() -> { id: Number, name: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), wrapup_video_id: Number, hidden: (false or true), user_id: Number, login_required: (false or true), properties: String, new_name: String, family_name: String }","def script
    @script ||= Dashboard.db[:scripts].
      where(id: @row[:script_id]).
      select(:id, :name).
      first
  end"
DashboardSection,to_member_hash,"() -> { id: XXX, location: String, name: XXX, login_type: XXX, grade: XXX, code: XXX, stage_extras: XXX, pairing_allowed: XXX, hidden: XXX }","() -> { id: Number, location: String, name: String, login_type: String, grade: String, code: String, stage_extras: (false or true), pairing_allowed: (false or true), hidden: (false or true) }","def to_member_hash
    {
      id: @row[:id],
      location: ""/v2/sections/#{@row[:id]}"",
      name: @row[:name],
      login_type: @row[:login_type],
      grade: @row[:grade],
      code: @row[:code],
      stage_extras: @row[:stage_extras],
      pairing_allowed: @row[:pairing_allowed],
      hidden: @row[:hidden],
    }
  end"
DashboardSection,to_owner_hash,"() -> { id: XXX, location: String, name: XXX, login_type: XXX, grade: XXX, code: XXX, stage_extras: XXX, pairing_allowed: XXX, hidden: XXX, script: XXX, course_id: XXX, teachers: XXX, students: XXX, studentCount: XXX }","() -> { id: Number, location: String, name: String, login_type: String, grade: String, code: String, stage_extras: (false or true), pairing_allowed: (false or true), hidden: (false or true), script: { id: Number }, teachers: { id: Number, location: String }, students: {  }, studentCount: Number }","def to_owner_hash
    to_member_hash.merge(
      script: script,
      course_id: @row[:course_id],
      teachers: teachers,
      students: students,
      studentCount: students.count,
    )
  end"
DashboardSection,initialize,(XXX) -> self,(%any) -> self,"def initialize(row)
    @row = row
  end"
DashboardSection,member?,(Number) -> (false or true),(Number) -> (false or true),"def member?(user_id)
    return teacher?(user_id) || student?(user_id)
  end"
DashboardCourseExperiments,@@course_experiments,Array<String>,Array<String>,
DashboardCourseExperiments,@@course_experiment_map,"Hash<Number, Hash<String, true>>",%any,
DashboardCourseExperiments,@@course_experiment_map_last_update,Time,(Number or Time),
StorageApps,@storage_id,Number,Number,
StorageApps,@table,"Table<{ id: Number, storage_id: Number, value: String, updated_at: (DateTime or Time), updated_ip: String, state: String, created_at: (DateTime or Time), abuse_score: Number, project_type: String, published_at: (DateTime or Time), standalone: (false or true), remix_parent_id: Number, __selected: nil, __last_joined: :storage_apps, __all_joined: :storage_apps, __orm: false }>","Table<{ id: Number, storage_id: Number, value: String, updated_at: (DateTime or Time), updated_ip: String, state: String, created_at: (DateTime or Time), abuse_score: Number, project_type: String, published_at: (DateTime or Time), standalone: (false or true), remix_parent_id: Number, __selected: nil, __last_joined: :storage_apps, __all_joined: :storage_apps, __orm: false }>",
StorageApps,users_paired_on_level?,"(Number, Number, Number, Number) -> (false or true)","(Number, Number, Number, Number) -> (false or true)","def users_paired_on_level?(storage_app_id, current_user_id, owner_user_id, owner_storage_id)
    channel_tokens_table = DASHBOARD_DB[:channel_tokens]
    level_id_row = channel_tokens_table.where(storage_app_id: storage_app_id, storage_id: owner_storage_id).first
    return false if level_id_row.nil?
    level_id = level_id_row[:level_id]

    user_levels_table = DASHBOARD_DB[:user_levels]
    owner_user_level_id = user_levels_table.select(:id).where(user_id: owner_user_id, level_id: level_id)
    current_user_level_id = user_levels_table.select(:id).where(user_id: current_user_id, level_id: level_id)

    paired_user_levels_table = DASHBOARD_DB[:paired_user_levels]
    paired_level_row = paired_user_levels_table.where(driver_user_level_id: owner_user_level_id, navigator_user_level_id: current_user_level_id).first
    return false if paired_level_row.nil?

    return true
  end"
StorageApps,initialize,(Number) -> self,(Number) -> self,"def initialize(storage_id)
    @storage_id = storage_id

    @table = PEGASUS_DB[:storage_apps]
  end"
StorageApps,create,"([ to_json: () -> XXX ], { ip: String, type: ?String, published_at: ?((DateTime or Time)), remix_parent_id: ?Number }) -> String","(String, { ip: String, type: ?String, published_at: ?DateTime, remix_parent_id: ?Number }) -> String","def create(value, ip:, type: nil, published_at: nil, remix_parent_id: nil)
    timestamp = DateTime.now
    row = {
      storage_id: @storage_id,
      value: value.to_json,
      created_at: timestamp,
      updated_at: timestamp,
      updated_ip: ip,
      abuse_score: 0,
      project_type: type,
      published_at: published_at,
      remix_parent_id: remix_parent_id,
    }
    row[:id] = @table.insert(row)

    storage_encrypt_channel_id(row[:storage_id], row[:id])
  end"
StorageApps,delete,((String and [ length: () -> XXX ])) -> true,(Number) -> true,"def delete(channel_id)
    owner, id = storage_decrypt_channel_id(channel_id)
    raise NotFound, ""channel `#{channel_id}` not found in your storage"" unless owner == @storage_id

    delete_count = @table.where(id: id).update(state: 'deleted')
    raise NotFound, ""channel `#{channel_id}` not found"" if delete_count == 0

    # TODO: Delete all storage associated with this channel (e.g. properties and tables and assets)

    true
  end"
StorageApps,publish,"((String and [ length: () -> XXX ]), String, User) -> { channel: XXX, name: Object, thumbnailUrl: XXX, type: XXX, publishedAt: XXX, studentName: (XXX or XXX), studentAgeRange: (XXX or XXX) }","(Number, String, { name: String, birthday: DateTime }) -> { channel: Number, name: String, thumbnailUrl: String, type: String, publishedAt: DateTime, studentName: (String or { name: String, birthday: DateTime }), studentAgeRange: (String or { name: String, birthday: DateTime }) }","def publish(channel_id, type, user)
    owner, id = storage_decrypt_channel_id(channel_id)
    raise NotFound, ""channel `#{channel_id}` not found in your storage"" unless owner == @storage_id
    row = {
      project_type: type,
      published_at: DateTime.now,
    }
    update_count = @table.where(id: id).exclude(state: 'deleted').update(row)
    raise NotFound, ""channel `#{channel_id}` not found"" if update_count == 0

    project = @table.where(id: id).first

    StorageApps.get_published_project_data(channel_id, project).merge(
      # For privacy reasons, include only the first initial of the student's name.
      studentName: user && UserHelpers.initial(user[:name]),
      studentAgeRange: user && UserHelpers.age_range_from_birthday(user[:birthday]),
    )
  end"
StorageApps,unpublish,((String and [ length: () -> XXX ])) -> nil,(Number) -> Number,"def unpublish(channel_id)
    owner, id = storage_decrypt_channel_id(channel_id)
    raise NotFound, ""channel `#{channel_id}` not found in your storage"" unless owner == @storage_id
    row = {
      published_at: nil,
    }
    update_count = @table.where(id: id).exclude(state: 'deleted').update(row)
    raise NotFound, ""channel `#{channel_id}` not found"" if update_count == 0
  end"
StorageApps,get_abuse,((String and [ length: () -> XXX ])) -> XXX,(Number) -> Number,"def get_abuse(channel_id)
    _owner, id = storage_decrypt_channel_id(channel_id)

    row = @table.where(id: id).exclude(state: 'deleted').first
    raise NotFound, ""channel `#{channel_id}` not found"" unless row

    row[:abuse_score]
  end"
StorageApps,get_sharing_disabled,"((String and [ length: () -> XXX ]), Number) -> (false or true)","(Number, Number) -> (false or true)","def get_sharing_disabled(channel_id, current_user_id)
    owner_storage_id, storage_app_id = storage_decrypt_channel_id(channel_id)
    owner_user_id = user_storage_ids_table.where(id: owner_storage_id).first[:user_id]

    # Sharing of a project is not disabled for the project owner
    # or the teachers of the project owner
    # or if the current user paired with the owner
    if current_user_id == owner_user_id
      return false
    elsif teaches_student?(owner_user_id, current_user_id)
      return false
    elsif get_user_sharing_disabled(owner_user_id)
      !users_paired_on_level?(storage_app_id, current_user_id, owner_user_id, owner_storage_id)
    else
      return false
    end

  # Default to sharing disabled if there is an error
  rescue ArgumentError, OpenSSL::Cipher::CipherError
    true
  end"
StorageApps,increment_abuse,((String and [ length: () -> XXX ])) -> XXX,(Number) -> Number,"def increment_abuse(channel_id)
    _owner, id = storage_decrypt_channel_id(channel_id)

    row = @table.where(id: id).exclude(state: 'deleted').first
    raise NotFound, ""channel `#{channel_id}` not found"" unless row

    new_score = row[:abuse_score] + (JSON.parse(row[:value])['frozen'] ? 0 : 10)

    update_count = @table.where(id: id).exclude(state: 'deleted').update({abuse_score: new_score})
    raise NotFound, ""channel `#{channel_id}` not found"" if update_count == 0

    new_score
  end"
StorageApps,reset_abuse,((String and [ length: () -> XXX ])) -> Number,(Number) -> Number,"def reset_abuse(channel_id)
    _owner, id = storage_decrypt_channel_id(channel_id)

    row = @table.where(id: id).exclude(state: 'deleted').first
    raise NotFound, ""channel `#{channel_id}` not found"" unless row

    update_count = @table.where(id: id).exclude(state: 'deleted').update({abuse_score: 0})
    raise NotFound, ""channel `#{channel_id}` not found"" if update_count == 0

    0
  end"
Dashboard::User,@row,"{ id: Number, studio_person_id: Number, email: String, parent_email: String, encrypted_password: String, reset_password_token: String, reset_password_sent_at: (DateTime or Time), remember_created_at: (DateTime or Time), sign_in_count: Number, current_sign_in_at: (DateTime or Time), last_sign_in_at: (DateTime or Time), current_sign_in_ip: String, last_sign_in_ip: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), username: String, provider: String, uid: String, admin: (false or true), gender: String, name: String, locale: String, birthday: Date, user_type: String, school: String, full_address: String, school_info_id: Number, total_lines: Number, secret_picture_id: Number, active: (false or true), hashed_email: String, deleted_at: (DateTime or Time), purged_at: (DateTime or Time), secret_words: String, properties: String, invitation_token: String, invitation_created_at: (DateTime or Time), invitation_sent_at: (DateTime or Time), invitation_accepted_at: (DateTime or Time), invitation_limit: Number, invited_by_id: Number, invited_by_type: String, invitations_count: Number, terms_of_service_version: Number, urm: (false or true), races: String, primary_contact_info_id: Number }","({ id: Number, email: String, encrypted_password: String, reset_password_token: String, reset_password_sent_at: (DateTime or Time), remember_created_at: (DateTime or Time), sign_in_count: Number, current_sign_in_at: (DateTime or Time), last_sign_in_at: (DateTime or Time), current_sign_in_ip: String, last_sign_in_ip: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), username: String, provider: String, uid: String, admin: (false or true), gender: String, name: String, language: String, birthday: Date, parent_email: String, deleted_at: (DateTime or Time), hashed_email: String, properties: String, user_type: String, school: String, full_address: String, address: String, city: String, state: String, zip: String, lat: Number, lon: Number, total_lines: Number, secret_words: String, secret_picture_id: Number, secret_word_1_id: Number, secret_word_2_id: Number } or { id: Number, studio_person_id: Number, email: String, parent_email: String, encrypted_password: String, reset_password_token: String, reset_password_sent_at: (DateTime or Time), remember_created_at: (DateTime or Time), sign_in_count: Number, current_sign_in_at: (DateTime or Time), last_sign_in_at: (DateTime or Time), current_sign_in_ip: String, last_sign_in_ip: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), username: String, provider: String, uid: String, admin: (false or true), gender: String, name: String, locale: String, birthday: Date, user_type: String, school: String, full_address: String, school_info_id: Number, total_lines: Number, secret_picture_id: Number, active: (false or true), hashed_email: String, deleted_at: (DateTime or Time), purged_at: (DateTime or Time), secret_words: String, properties: String, invitation_token: String, invitation_created_at: (DateTime or Time), invitation_sent_at: (DateTime or Time), invitation_accepted_at: (DateTime or Time), invitation_limit: Number, invited_by_id: Number, invited_by_type: String, invitations_count: Number, terms_of_service_version: Number, urm: (false or true), races: String, primary_contact_info_id: Number })",
Dashboard::User,get_followed_bys,(Array<Number>) -> Array<Number>,(Array<Number>) -> Array<Number>,"def get_followed_bys(other_user_ids)
      Dashboard.db[:sections].
        join(:followers, section_id: :sections__id).
        join(:users, id: :followers__student_user_id).
        where(sections__user_id: id, sections__deleted_at: nil).
        where(followers__student_user_id: other_user_ids, followers__deleted_at: nil).
        where(users__deleted_at: nil).
        select_map(:followers__student_user_id)
    end"
Dashboard::User,followed_by?,(Number) -> (false or true),(Number) -> (false or true),"def followed_by?(other_user_id)
      Dashboard.db[:sections].
        join(:followers, section_id: :sections__id).
        join(:users, id: :followers__student_user_id).
        where(sections__user_id: id, sections__deleted_at: nil).
        where(followers__student_user_id: other_user_id, followers__deleted_at: nil).
        where(users__deleted_at: nil).
        any?
    end"
Dashboard::User,owned_sections,() -> Array<{ id: Number }>,() -> Array<{ id: Number }>,"def owned_sections
      Dashboard.db[:sections].
        select(:id).where(user_id: id, deleted_at: nil).all
    end"
Dashboard::User,admin?,() -> (false or true),() -> (false or true),"def admin?
      !!@row[:admin]
    end"
Dashboard::User,has_permission?,((Array<String> or String)) -> (false or true),(String) -> (false or true),"def has_permission?(permission)
      permission = permission.to_s.strip.downcase
      case permission
        when 'admin' then admin?
        when 'teacher' then teacher?
        else !!Dashboard.db[:user_permissions][user_id: id, permission: permission]
      end
    end"
Dashboard::User,initialize,"({ id: Number, studio_person_id: Number, email: String, parent_email: String, encrypted_password: String, reset_password_token: String, reset_password_sent_at: (DateTime or Time), remember_created_at: (DateTime or Time), sign_in_count: Number, current_sign_in_at: (DateTime or Time), last_sign_in_at: (DateTime or Time), current_sign_in_ip: String, last_sign_in_ip: String, created_at: (DateTime or Time), updated_at: (DateTime or Time), username: String, provider: String, uid: String, admin: (false or true), gender: String, name: String, locale: String, birthday: Date, user_type: String, school: String, full_address: String, school_info_id: Number, total_lines: Number, secret_picture_id: Number, active: (false or true), hashed_email: String, deleted_at: (DateTime or Time), purged_at: (DateTime or Time), secret_words: String, properties: String, invitation_token: String, invitation_created_at: (DateTime or Time), invitation_sent_at: (DateTime or Time), invitation_accepted_at: (DateTime or Time), invitation_limit: Number, invited_by_id: Number, invited_by_type: String, invitations_count: Number, terms_of_service_version: Number, urm: (false or true), races: String, primary_contact_info_id: Number }) -> self",(``fht(targs[0])``) -> self,"def initialize(user_row)
      @row = user_row
    end"
Dashboard::User,id,() -> Number,() -> Number,"def id
      @row[:id]
    end"
Dashboard::User,teacher?,() -> (false or true),() -> (false or true),"def teacher?
      @row[:user_type] == 'teacher'
    end"
[s]Dashboard,admin?,(Number) -> (false or true),(Number) -> (false or true),"def self.admin?(user_id)
    !!db[:users][id: user_id, admin: true]
  end"
[s]Dashboard::User,get_with_deleted,(Number) -> Dashboard::User,(Number) -> Dashboard::User,"def self.get_with_deleted(user_id)
      row = Dashboard.db[:users].where(id: user_id).first
      return nil unless row
      Dashboard::User.new(row)
    end"
[s]Dashboard::User,get,(Number) -> Dashboard::User,(Number) -> Dashboard::User,"def self.get(user_id)
      row = Dashboard.db[:users].where(id: user_id, deleted_at: nil).first
      return nil unless row
      Dashboard::User.new(row)
    end"
